name,ingredients,health-info,diet,image
"Roast pumpkin with cream, thyme & Parmesan","['1 ½kg pumpkin', '300ml pot double cream', '150ml milk', '3 garlic cloves , crushed', '2 tsp thyme leaves', '85g grated parmesan (or vegetarian alternative)']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/25f/25fbca84f755523351e2ec3c55332faa.jpg
Baked green eggs,"['100g baby spinach , roughly chopped', '4 tbsp fresh pesto', '100ml double cream', '1 tbsp finely grated gruyère (or vegetarian alternative)', '4 medium eggs']","['Sugar-Conscious', 'Vegetarian', 'Peanut-Free', 'Alcohol-Free']",['Low-Carb'],https://www.edamam.com/web-img/5ca/5cabdd16d8339bf1ab3da6c51b584b25.jpg
Creamy polenta & mushroom ragout,"['small handful dried porcini mushrooms', '25g butter', '1 shallot, finely sliced', '2 garlic clove, crushed', '5 thyme sprigs, leaves picked', '500g large field mushroom, sliced', '200g chestnut mushroom, sliced', 'small glass of red wine', '125ml vegetable stock', '100g taleggio cheese (or vegetarian alternative), sliced', '500ml milk', '1 bay leaf', '3 thyme sprig', '250g instant polenta', '50g butter', '75g Parmesan (or vegetarian alternative), grated']","['Vegetarian', 'Peanut-Free']",['Balanced'],https://www.edamam.com/web-img/ec7/ec7647307457fbef1cfb23f01041d827.jpg
"SautéEd Asparagus, Toasted Almonds & Manchego Cheese","['140.0g unsalted butter', '50.0g best-quality Manchego cheese (or vegetarian hard cheese)', '100.0g whole blanched almonds', 'juice 1 lemon', '36 asparagus spears']","['Sugar-Conscious', 'Vegetarian', 'Peanut-Free', 'Alcohol-Free']",['Low-Carb'],https://www.edamam.com/web-img/b55/b55dfdc5fee0e01874a159da8073000d.jpg
Veggie Sausage Popovers,"['4 cooked vegetarian sausages , thickly sliced', '2.0 tbsp olive oil', '2 eggs', '100.0g plain flour', '300.0ml milk', '1 small red pepper , halved, deseeded and chopped']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/f1c/f1c2123a369af22f50f94ea4841d9ca3.jpg
Open ravioli with squash & porcini mushrooms,"['450g butternut squash , peeled and chopped', '25g butter', 'generous grating nutmeg', '25g vegetarian parmesan -style cheese, coarsely grated', '1 tbsp finely chopped dried porcini mushrooms', '2 tbsp olive oil', '1 tsp balsamic vinegar', '2 tsp soy sauce', 'generous pinch saffron', '85g chestnut mushrooms , quartered', '1 fat garlic clove , shredded', '100g bag baby spinach', '4 sheets fresh lasagne , halved', 'shavings of parmesan (or vegetarian alternative), optional']","['Vegetarian', 'Peanut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/c7a/c7a8e2906c868ad89ae287727ebf2c6c.jpg
Cheesy Mushroom Omelette,"['1.0 tbsp olive oil', 'small handful parsley leaves, roughly chopped', 'handful button or chestnut mushrooms , sliced', '2 eggs , beaten', '25.0g vegetarian cheddar , grated']","['Sugar-Conscious', 'Vegetarian', 'Peanut-Free', 'Alcohol-Free', 'Immuno-Supportive']",['Low-Carb'],https://www.edamam.com/web-img/c33/c33f35519caae34aecb5745adc449ba6.jpg
Refried Bean and Scallion Tortilla,"['* 1teaspoon olive oil', '* 2 scallions, greens and whites separated, thinly sliced', '* Salt', '* Pepper', '* 1 whole wheat tortilla (10 inches)', '* 2/3 cup vegetarian refried beans']","['Sugar-Conscious', 'Vegan', 'Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Balanced'],https://www.edamam.com/web-img/2b4/2b4c7f4e23d055407447f2010d918460.jpg
Stuffed Peppers With Refried Beans and Cheese,"['* 2 medium bell peppers, halved lengthwise, stem and seeds removed', '* 1can (15 ounces) vegetarian refried beans', '* 2ounces shredded cheddar', '* 1teaspoon olive oil']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/79f/79fdc39192156a99509b072fc5b89ba0.jpg
Lentil Bolognese (Vegetarian),"['1 cup brown lentils', '2 tablespoons olive oil', '1 big onion', '1 big carrot', '1 green pepper', '3/4 cup peas', '2 cloves garlic', '1 liter crushed tomatoes', '1 tablespoon tomato paste', '2 teaspoons 7-spice mix', '1/2 teaspoon chilli paste or chilli powder, optional']","['Vegan', 'Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/56a/56a60a05e29c37b68bc791a88f271f58.jpg
Vegetarian Greek Wrap,"['1 12-inch tortilla', '2 fresh red peppers', '1 medium tomato', '1/4 Cup sliced black olives', '1/4 Cup feta cheese crumbles', '1/4 Cup fresh spinach leaves', '1/4 Cup hummus']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Balanced'],https://www.edamam.com/web-img/366/3662d2566cc5d2e8722541c20754613e.jpg
Pizza Omelette,"['4.0 tbsp tomato passata sauce (from a jar)', '8 eggs , beaten', '85.0g vegetarian cheddar , grated', '1.0 tsp oregano', '1.0 tbsp olive oil', 'handful of stoned black olives']","['Sugar-Conscious', 'Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Low-Carb'],https://www.edamam.com/web-img/688/688971719f0dd61a27bbfb44882d8d6a.jpg
A Salad with Crunch and Substance: Bean and Vegetable Tostadas,"['Vegetable oil, for frying', '4 (6-inch) corn tortillas', '2 pinches coarse salt', '1 (14-ounce) can spicy vegetarian refried beans (vegetarian beans contain no lard)', '1 cup shredded smoked Cheddar, Monterey Jack, or pepper Jack', '1 heart Romaine lettuce or 1/2 head of iceberg lettuce, shredded', '2 small plum tomatoes, diced', '1 small white skinned onion, finely chopped', '2 tablespoons (a palm full) chopped cilantro or parsley']","['Sugar-Conscious', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Low-Carb'],https://www.edamam.com/web-img/5c8/5c8bdcf8c07f5723da51a4fb96b74a0f.jpeg
